GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1573127368,SushiGo,3,GAME_OVER,62,0,2,59,BasicMCTS,42.0,50.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
-652576372,SushiGo,3,GAME_OVER,62,0,2,60,BasicMCTS,37.0,59.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1213361843,SushiGo,3,GAME_OVER,63,0,2,61,BasicMCTS,34.0,42.0,Random,2,BasicMCTS,2,1,1,Random,Random,BasicMCTS,0
1922305904,SushiGo,3,GAME_OVER,60,0,2,62,BasicMCTS,52.0,46.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1284050976,SushiGo,3,GAME_OVER,60,0,2,63,BasicMCTS,64.0,40.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-1605884090,SushiGo,3,GAME_OVER,61,0,2,64,BasicMCTS,49.0,35.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1314551211,SushiGo,3,GAME_OVER,60,0,2,65,BasicMCTS,59.0,43.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1576407728,SushiGo,3,GAME_OVER,62,0,2,66,BasicMCTS,57.0,42.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-1541814328,SushiGo,3,GAME_OVER,62,0,2,67,BasicMCTS,68.0,46.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1757868865,SushiGo,3,GAME_OVER,63,0,2,68,BasicMCTS,53.0,45.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1804253737,SushiGo,3,GAME_OVER,61,0,2,69,BasicMCTS,64.0,47.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
775556697,SushiGo,3,GAME_OVER,60,0,2,70,BasicMCTS,71.0,41.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-344864697,SushiGo,3,GAME_OVER,60,0,2,71,BasicMCTS,51.0,44.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
